IdAluno;Bimestre;Resultado;1>;1>2>;1>46>;1>46>2>;14>;14>14>;14>14>41>;14>2>;14>2>14>;14>2>2>;14>3>;14>3>2>;14>31>;14>31>14>;14>31>30>;14>31>30>14>;14>31>30>30>;14>31>30>30>30>;14>31>30>31>;14>31>31>;14>32>;14>41>;14>41>31>;14>41>41>;14>41>41>41>;14>41>41>41>41>;14>41>41>41>41>41>;14>43>;14>43>44>;14>43>44>44>;14>48>;14>49>;14>7>;14>7>5>;14>7>5>5>;16>;16>31>;17>;17>30>;2>;2>1>;2>1>46>;2>1>46>2>;2>14>;2>14>2>;2>14>41>;2>2>;2>3>;2>41>;2>46>;2>46>1>;2>46>1>2>;29>;3>;3>14>;3>2>;30>;30>14>;30>14>31>;30>14>41>;30>30>;30>30>14>;30>30>30>;30>30>30>30>;30>30>30>30>30>;30>31>;30>31>30>;30>41>;30>48>;31>;31>14>;31>14>31>;31>14>41>;31>30>;31>30>14>;31>30>30>;31>30>30>30>;31>30>30>30>30>;31>30>31>;31>30>31>30>;31>31>;31>31>30>;31>41>;31>48>;32>;32>14>;32>31>;32>31>30>;41>;41>14>;41>2>;41>31>;41>31>30>;41>41>;41>41>2>;41>41>31>;41>41>41>;41>41>41>41>;41>41>41>41>41>;41>41>41>41>41>41>;41>41>41>41>41>41>41>;41>41>43>;41>41>43>44>;41>43>;41>43>44>;41>43>44>44>;42>;43>;43>41>;43>44>;43>44>14>;43>44>44>;43>44>44>44>;43>44>44>44>44>;43>44>44>44>44>44>;44>;44>14>;44>14>41>;44>14>43>;44>44>;44>44>14>;44>44>14>41>;44>44>44>;44>44>44>14>;44>44>44>44>;44>44>44>44>44>;45>;45>43>;46>;46>1>;46>1>2>;46>2>;48>;48>14>;48>29>;48>48>;49>;49>48>;49>49>;5>;5>5>;6>;6>6>;6>6>6>;6>6>6>6>;7>;7>14>;7>5>;7>5>5>;7>6>;8>;8>7>;Total Geral
42261-6402;20130102;insucesso;;;;;57;;;1;;;;;15;;9;;5;;;2;;9;;3;1;1;1;1;1;1;;1;3;;;2;2;2;;3;;;;;;;1;;1;;;;;;;;17;4;;3;8;;4;1;;2;1;;;27;2;;;15;2;8;4;1;;;3;2;3;1;;;;;41;1;;3;;14;;1;7;5;2;;;1;1;2;1;;;7;2;4;1;2;1;1;1;9;2;;1;3;;;1;;1;1;;;;;;;2;;;;2;;2;4;4;33;15;9;5;8;;4;4;2;;;440
42304-6402;20130102;insucesso;;;;;4;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9;;;;;3;;;1;1;;;;;;;;;;1;;1;;1;;;;2;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;27
43058-6400;20130102;SUCESSO;2;2;;;259;9;2;3;;;;;76;5;50;10;18;8;2;8;1;72;;24;9;3;3;8;5;3;;;4;1;1;8;8;19;19;7;;;;2;;1;;;2;1;1;1;;;;;109;28;21;4;33;5;16;7;4;4;3;3;4;129;17;5;5;74;16;25;12;7;2;2;15;5;15;3;1;;;;194;5;3;19;7;72;;9;29;15;13;8;5;5;;14;13;8;;28;;23;;14;6;6;;30;13;6;;16;6;4;8;3;7;2;5;;2;2;2;;10;2;;;2;1;2;3;3;18;3;;;14;5;3;3;1;4;;1907
4339-4435;20120102;insucesso;;;;;45;;;5;1;2;;;2;;1;;;;;;;20;1;5;1;;;1;1;;;;;;;;;;;15;;;;2;1;;5;;2;;;;;;;;11;;;;2;;2;1;;;;;;9;2;;2;6;;1;1;1;;;;;;;;;;;40;;2;4;3;10;2;1;2;1;1;1;1;;;3;3;2;;9;;9;1;2;1;;;15;1;1;;2;;;1;;;;;;;;;;1;1;;;;;;;;;;;;;;;;;;;268
43464-6400;20130102;SUCESSO;2;1;1;1;166;9;3;5;;;;;15;;7;2;1;1;;;1;33;;14;5;2;;;;;1;2;5;4;4;;;1;1;23;1;1;1;3;;2;6;;5;1;1;1;;4;;2;36;7;1;2;12;2;7;5;3;1;;5;1;39;;;;23;3;6;3;2;1;;;;10;;2;;1;1;136;3;4;8;4;40;;3;13;5;2;;;1;;2;2;;;10;;6;;2;1;1;;22;4;2;;3;1;1;1;1;1;1;2;;2;1;1;1;5;1;;;2;1;;8;8;;;;;11;1;7;7;;2;;851
43978-6401;20130102;insucesso;;;;;26;1;;5;;2;1;1;2;;1;;;;;;;2;1;1;;;;;;;;;2;;;;;;;13;;;;2;;;3;1;2;;;;1;2;;2;12;1;;;2;;1;1;;;;;;11;;;;7;;1;;;;;;;;2;;;;;19;;;5;3;5;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;1;;;;;1;;;;;;9;;1;;;;;161
43981-6401;20130102;SUCESSO;2;;2;2;85;1;;16;;;2;1;17;1;7;2;1;;1;1;1;30;;11;4;2;1;5;3;2;;1;;;;2;2;;;33;2;2;2;7;;2;8;;3;;;;;5;;4;34;10;2;3;14;2;6;1;1;5;4;5;1;43;3;2;1;24;5;8;3;1;3;3;3;1;2;10;1;;;;86;2;5;7;3;33;;2;16;9;4;2;;4;;5;4;2;;20;;17;;8;5;4;;42;12;8;;17;8;5;12;5;6;5;;;2;;;2;13;;;;1;1;;;;;;;;9;3;;;;;;863
44006-6895;20130201;insucesso;1;;1;1;14;;;1;;;;;1;;;;;;;;;4;;2;1;1;;;;;;;;;;;;;;4;;;;1;1;;;;1;;;;;;;;4;;;;1;;;;;;;;;7;1;;;2;;1;;;;;1;;1;2;;;;;14;;1;;;4;;;1;1;;;;1;;1;;;;3;2;1;;1;;;;1;;;;1;;;;;;;1;1;1;;;1;2;;;;;;;;;;;;;1;;;;;;;93
44022-6590;20130201;SUCESSO;3;2;1;1;140;24;3;6;1;;;;26;5;14;4;;;6;1;;22;;11;4;2;1;2;2;1;;3;4;3;3;1;1;1;1;9;1;1;1;3;;;1;;;2;2;2;;;;;22;11;1;2;3;1;;;;8;7;;2;36;8;;1;22;10;2;;;8;7;5;4;1;;;;;;54;1;1;1;1;22;;1;8;4;2;1;1;1;;2;2;1;;4;;4;;3;2;1;;4;3;3;;3;3;2;2;2;1;1;;;3;2;2;1;4;;;;3;1;3;7;7;10;2;1;;8;1;6;6;;;;690
44024-6590;20130201;SUCESSO;3;1;2;2;139;13;;5;;;;;54;;20;;8;3;;9;1;12;;3;2;1;1;1;;;2;1;2;2;2;1;1;5;4;10;1;1;1;;;;1;;1;;;;;1;;;35;2;1;;13;1;5;1;1;2;1;3;1;66;2;;;29;;12;5;1;;;12;6;5;;1;;;;43;1;1;6;2;19;;1;7;3;2;2;1;1;;4;1;1;;8;;2;;1;1;;;6;1;1;;3;;;1;;;;1;;3;1;1;2;7;1;;;2;2;1;3;2;;;;;3;;3;2;;;;674
44027-6402;20130102;insucesso;1;1;;;29;;;1;;;;;4;;3;;3;;;;;2;;;;;;3;2;1;;;;;;;;;;4;;;;;;;;;1;1;1;1;;1;;;15;1;;;10;;5;4;;2;1;5;4;16;1;;;11;;7;4;3;2;1;;;2;;1;;;;55;;;2;2;9;;1;1;;;;;1;1;3;3;;;11;2;9;1;3;;;;29;3;;2;7;2;;2;2;2;1;1;;1;1;1;;4;;;;;;;;;4;;;;6;;;;;;;326
44033-6402;20130102;insucesso;3;1;2;1;59;5;;2;2;;;;6;;2;;;;;;;20;2;8;3;2;2;;;;;;7;;;1;1;;;9;;;;3;1;1;;;;2;2;1;4;1;1;;9;6;;;;;;;;1;1;;;12;3;;2;5;3;;;;1;1;;;;6;;;;;49;2;1;3;1;16;;;6;3;3;2;2;1;;1;;;2;3;;1;;1;1;;;2;2;1;;1;1;;1;1;;;;;3;2;1;1;6;1;4;;1;1;;1;1;56;11;4;2;9;1;1;1;4;5;3;430
44033-6590;20130201;insucesso;2;1;1;1;57;27;11;3;;;;;11;4;7;;;;;1;;21;4;7;2;1;;;;;1;;4;;;1;1;3;;6;1;1;1;;;;;;;1;1;1;2;;;;12;7;;;;;;;;5;5;;;16;5;;1;10;5;;;;4;4;1;1;;2;2;;2;1;23;4;2;5;1;7;;;2;1;;;;;;;;;;1;;1;1;;;;;1;1;1;;;;;;;;;;;2;1;1;1;4;1;2;1;;;;2;1;3;2;;;6;3;2;1;;2;1;355
44049-6590;20130201;SUCESSO;2;2;;;101;17;3;4;1;;1;;12;1;7;2;1;1;1;1;1;11;;5;3;1;;;;;;;5;4;4;;;1;1;9;;;;3;;;;;;1;1;1;;1;;;16;8;1;1;3;1;1;;;3;3;;1;19;3;1;;13;6;2;1;;3;3;1;1;;;3;;2;2;27;;1;3;1;6;;2;3;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;2;;2;1;;;;;;4;4;;;;;7;1;4;4;;;;384
44060-6402;20130102;insucesso;1;;;;42;2;1;5;;;1;1;6;;;;;;;4;;11;1;3;;;;;;;;;3;;;1;;1;;13;;;;2;1;1;2;;3;1;1;;18;1;;1;18;;;;3;;;;;1;;;3;26;1;;;3;;;;;1;;5;;3;14;1;;;;78;;1;5;2;38;1;2;15;5;1;1;;1;;2;;;3;7;2;3;;3;3;3;3;3;1;1;;3;1;1;3;1;3;3;2;;1;1;;;18;;16;3;2;1;1;1;;8;1;;;9;1;1;;1;3;2;477
44060-6590;20130201;insucesso;1;;;;28;3;1;5;;;;;1;;;;;;;;2;5;;1;;;;2;1;;;2;2;;;;;;;10;;;;;;;1;;;1;1;;7;1;;1;7;;;;3;;1;1;;1;;;;9;;;;1;;;;;;;1;;2;5;2;;1;;29;;;1;;8;;1;2;;;;;;;2;2;1;;7;2;5;;3;;;;14;1;;1;6;1;;;;;;;;1;1;;;7;;7;;2;;2;1;;2;;;;3;;1;;2;;;225
44065-6402;20130102;SUCESSO;3;2;1;1;96;3;;7;1;;;;26;1;15;4;4;1;3;1;;38;;14;7;2;;3;2;1;;;7;5;5;5;5;2;2;13;;;;5;;3;1;;2;2;2;2;;;;;39;19;5;8;8;7;3;1;1;4;3;;2;56;5;1;1;33;11;7;3;1;4;3;6;2;4;4;7;;5;4;92;;3;11;7;29;;4;12;3;;;;;;3;3;;;9;;8;;2;2;2;;8;6;4;;2;1;1;2;1;2;1;1;;3;2;2;1;9;;;;;;;11;11;7;;;;15;1;11;11;1;3;;861
44090-6402;20130102;insucesso;3;1;1;1;92;7;3;5;;2;;;28;1;19;;5;;;;2;28;;14;7;3;;1;;;;1;4;;;2;2;3;;9;1;1;1;3;;1;2;1;1;2;2;1;;1;;1;30;5;;1;11;;2;2;;3;2;1;;46;7;;2;26;2;8;2;2;2;2;4;1;4;1;9;;8;4;64;1;1;5;1;31;;1;18;10;3;2;1;5;5;6;5;5;3;11;1;8;;8;1;1;;9;3;2;;9;3;2;1;1;1;;2;2;3;2;1;1;6;;;;1;1;1;1;1;51;26;13;9;6;;1;1;;1;1;808
44109-6402;20130102;insucesso;;;;;27;1;1;;;;;;3;1;1;;;;;;;15;;3;;;;;;;;;;;;1;1;;;;;;;;;;;;;;;;;;;;3;;;;1;;;;;1;;;;9;5;;2;3;;1;;;1;;1;1;;;1;;1;1;22;;;3;;7;;1;;;;;;;;1;1;;;2;;2;2;;;;;2;2;1;;;;;;;;;;;;;;;;;;;;;;;;2;1;;;4;1;;;;4;4;147
44113-6402;20130102;insucesso;;;;;3;;;;;;;;2;;1;;;;;;;1;;;;;;;;;;1;;;;;;1;;;;;;;;;;;;;;;;;;;3;1;;1;1;;;;;1;;;;3;1;;;1;1;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;1;;;;;;;27
44118-6402;20130102;insucesso;1;;1;;13;;;4;;1;;;1;;;;;;;1;;5;;1;;;;;;;;;;;;;;;;9;;;;1;;;1;;4;;;;;;;;1;;;;;;;;;;;;;1;;;;1;;;;;;;1;1;;;;;;;11;;5;;;3;2;;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;2;;;;;;;;;;;;;;;;;;;;74
44127-6402;20130102;insucesso;;;;;19;2;1;;;;2;1;3;;3;;;;;;;7;;3;1;;;2;1;;1;;;;;;;;;1;;;;;;;;;;;;;;2;;1;6;3;;2;3;;2;;;;;2;1;7;2;;1;5;;2;1;;;;;;1;1;;;;;25;;;1;;11;;;3;1;;;;1;1;2;2;2;;8;1;5;1;3;1;1;1;24;5;2;;9;3;2;5;2;5;4;;;;;;;3;;;1;1;;;;;;;;;1;1;;;;;;227
44153-6895;20130201;insucesso;2;1;1;1;22;2;1;2;;;;;;;;;;;;;;11;;8;4;2;1;1;1;1;;;1;;;;;;;5;1;1;;;;;;;;1;1;;1;;;;;;;;;;;;;;;;;3;;;;;;;;;;;;;2;1;;;;;38;;;3;;21;;3;12;6;4;4;2;3;2;4;3;2;;5;;5;1;4;3;3;3;5;2;2;;4;1;1;3;;3;3;;;2;1;1;1;4;;1;;;;;;;6;3;2;;3;;;;;;;257
44169-6895;20130201;insucesso;2;1;1;1;58;3;1;3;;1;10;5;2;;;;;;;;;17;;7;3;2;;;;;;2;1;;;;;;;13;;;;2;;1;2;1;;1;1;1;;13;1;5;5;1;;;;;;;;;;;;11;1;;;3;;;;;;;;;1;1;3;1;;;45;;3;;;14;;;3;2;;;;;;;;;1;2;;;;;;;;;;;;;;;;;;;4;1;2;1;1;1;4;2;;2;6;2;3;1;1;16;4;1;;9;1;1;1;;2;;324
44172-6895;20130201;SUCESSO;2;1;1;1;29;;;1;;;1;1;3;;2;;;;;;;10;;4;1;;;;;;;;;;;1;1;;;6;1;1;1;;;;;;3;1;1;1;;1;;1;8;;;;1;;;;;1;1;2;;13;;;;5;;1;;;1;1;3;;4;2;;;;;41;;1;4;1;13;;2;3;2;2;1;1;;;;;;;5;;3;;2;2;1;;3;;;;2;;;2;;1;1;;;2;1;1;1;2;;;;;;;;;;;;;;;;;;;;219
44195-6402;20130102;SUCESSO;2;;2;2;38;3;;1;;;;;3;;2;;1;1;1;;;9;;4;2;;;1;1;;;1;1;;;1;1;;;7;2;2;2;1;;;1;;1;;;;;1;;;10;;;;6;;3;1;1;2;;;2;12;;;;7;;5;2;1;1;;1;1;1;1;2;;1;1;26;2;1;;;9;;;3;;;;;4;;5;4;2;;10;;8;;3;;;;18;5;3;;5;3;3;;;;;2;;2;;;2;8;;;;1;1;;3;2;1;;;;6;;2;2;1;;;302
44196-6400;20130102;insucesso;2;1;1;1;19;2;2;4;;;;;4;1;1;;;;;;1;8;1;2;;;;1;1;1;;1;2;;;;;;;7;1;1;1;1;1;;;4;;1;1;1;1;5;5;;4;1;;;;;;;;;;;;9;2;;;3;;;;;;;;;;1;4;1;1;;18;;2;2;;4;;;;;;;;;;;;;;1;;1;1;1;;;;3;2;;1;3;1;;1;1;;;;;2;1;1;1;2;;1;;2;;;;;4;;;;3;;;;;;;171
44332-6401;20130102;insucesso;2;1;1;1;103;13;1;23;4;;1;;6;;4;;;;;;1;16;1;3;;;;2;2;;1;5;3;;;;;;;37;;;;6;;1;2;4;1;1;1;1;3;9;6;1;15;2;;;;;;;;9;4;;;18;2;;;12;2;;;;8;3;;;;2;12;7;9;5;32;2;2;3;3;7;;1;1;1;1;;;;;2;1;;;9;;8;2;2;;;;12;3;1;;3;;;;;;;5;3;2;1;1;1;9;4;3;;10;5;4;;;;;;;6;1;;;;1;;529
44389-6402;20130102;insucesso;;;;;40;4;1;2;;;8;7;7;;5;;;;;1;8;8;;1;1;;;1;1;1;;;;;;2;1;1;;12;;;;;;;;1;5;;;;;8;1;7;15;2;;;4;;2;1;;4;3;1;1;21;3;;;12;1;2;;;2;2;4;2;;;11;;9;2;25;;;;;8;;;5;3;1;;;;;;;;2;3;;2;;1;1;;;2;1;;;1;1;;1;1;;;1;;1;;;;2;;;;;;;;;;;;;1;;;;;2;;303
44530-6402;20130102;insucesso;;;;;5;;;;;;;;;;;;;;;;;1;;;;;;1;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;2;;;;;;;;;;;1;;1;;;;;;;;;;;;;;;;;;;7;;1;;;1;;;;;;;;;;;;;;2;1;1;;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29
Total Geral;#N/D;#N/D;891;411;466;412;22836;1694;360;2450;418;112;640;291;3181;294;1726;194;458;154;159;324;272;5676;94;1894;800;431;250;641;511;244;271;366;735;156;141;559;528;408;309;5456;316;316;287;1228;98;270;493;130;456;324;324;296;185;1109;290;500;5911;1185;184;251;1811;179;857;451;179;924;558;350;326;7525;1074;133;259;4296;656;1304;625;333;641;398;780;389;546;349;740;104;469;284;17164;353;622;1046;458;5476;117;473;2283;1200;693;460;309;310;99;764;542;259;109;2552;92;1973;107;959;545;360;93;4186;841;383;93;1605;514;228;796;321;498;274;329;98;903;462;411;414;1819;345;161;114;617;344;292;829;670;2813;981;453;240;1793;226;669;586;274;302;114;163322
