IdAluno;Bimestre;Resultado;1>;1>2>;1>46>;1>46>2>;14>;14>14>;14>14>41>;14>2>;14>2>14>;14>3>;14>3>2>;14>31>;14>31>14>;14>31>30>;14>31>30>14>;14>31>30>30>;14>31>30>30>30>;14>31>30>31>;14>31>30>31>30>;14>31>31>;14>32>;14>41>;14>41>31>;14>41>41>;14>41>41>41>;14>41>41>41>41>;14>41>41>41>41>41>;14>41>43>;14>43>;14>43>44>;14>43>44>44>;14>43>44>44>44>;14>48>;14>49>;14>49>49>;14>7>;14>7>5>;14>7>5>5>;14>8>;16>;16>31>;17>;17>30>;2>;2>1>;2>1>46>;2>1>46>2>;2>14>;2>14>41>;2>2>;2>3>;2>41>;2>46>;2>46>1>;2>46>1>2>;29>;3>;3>14>;3>2>;30>;30>14>;30>14>31>;30>14>31>30>;30>14>41>;30>30>;30>30>14>;30>30>30>;30>30>30>30>;30>30>30>30>30>;30>30>30>30>30>30>;30>31>;30>31>30>;30>31>30>31>;30>32>;30>41>;30>48>;31>;31>14>;31>14>31>;31>14>41>;31>30>;31>30>14>;31>30>14>31>;31>30>30>;31>30>30>30>;31>30>30>30>30>;31>30>30>30>30>30>;31>30>31>;31>30>31>30>;31>30>31>30>31>;31>31>;31>31>30>;31>32>;31>41>;31>41>41>;31>48>;32>;32>14>;32>31>;32>31>30>;41>;41>14>;41>2>;41>31>;41>31>14>;41>31>30>;41>41>;41>41>2>;41>41>31>;41>41>41>;41>41>41>31>;41>41>41>41>;41>41>41>41>41>;41>41>41>41>41>41>;41>41>41>41>41>41>41>;41>41>43>;41>41>43>44>;41>43>;41>43>44>;41>43>44>44>;41>43>44>44>44>;42>;43>;43>14>;43>41>;43>44>;43>44>14>;43>44>44>;43>44>44>44>;43>44>44>44>44>;43>44>44>44>44>44>;44>;44>14>;44>14>41>;44>14>41>41>;44>14>43>;44>14>43>44>;44>41>;44>44>;44>44>14>;44>44>14>41>;44>44>44>;44>44>44>14>;44>44>44>44>;44>44>44>44>14>;44>44>44>44>44>;44>44>44>44>44>44>;45>;45>43>;46>;46>1>;46>1>2>;46>2>;48>;48>14>;48>29>;48>30>;48>48>;49>;49>48>;49>49>;5>;5>5>;6>;6>6>;6>6>6>;6>6>6>6>;7>;7>14>;7>5>;7>5>5>;7>6>;8>;8>7>;Total Geral
40116-6030;20130101;SUCESSO;1;;1;1;76;1;;9;1;;;6;;4;;1;;1;1;;;12;;5;3;1;;1;3;3;;;2;1;;2;;;;1;1;;;12;1;1;1;1;;;;;;;;;;;;7;1;1;1;;2;1;1;1;1;1;1;1;;;;1;10;;;;6;;;2;1;1;1;1;1;;2;2;;;;1;;;;;20;3;1;;;;8;;;4;;2;;;;;;3;;;;;6;;;3;;;;;;7;1;;;;;;2;1;;1;1;1;1;1;;;;1;;;1;8;1;;;1;2;2;;;;18;2;;;3;;;;3;;;310
40162-6401;20130102;SUCESSO;1;1;;;101;4;2;12;1;;;40;2;27;5;13;4;1;;1;;26;;7;4;2;;1;1;;;;;3;2;4;1;1;;4;4;6;5;16;;;;1;;1;;1;1;1;1;1;;;;54;13;6;4;2;15;2;5;3;2;2;5;3;2;;1;;65;5;2;2;44;9;4;14;4;2;1;3;2;1;1;1;;3;1;1;3;;2;1;65;1;1;2;;;16;;1;8;;4;1;1;;1;1;3;3;2;;;7;;1;6;1;2;1;1;1;13;4;;;;;;4;3;;2;1;2;1;2;;1;1;2;1;1;;4;;1;1;;9;2;5;1;1;26;9;4;3;5;1;1;1;1;;;842
40165-5799;20130101;insucesso;1;;1;1;57;4;1;2;;1;1;6;1;;;;;;;1;2;14;2;3;;;;;1;;;;3;2;;3;1;;;1;1;4;4;11;1;1;1;1;;4;1;2;;;;2;7;;5;11;1;;;;3;;2;;;;3;1;;;1;;21;4;;2;4;;;1;1;;;1;;;4;1;2;4;2;5;7;1;4;;49;;3;3;1;;16;1;;9;;4;1;1;1;4;2;6;3;1;;;11;2;;8;;5;1;;;15;3;;;;;1;8;2;;2;;;;;;2;1;1;;;1;15;3;1;2;3;6;4;5;7;5;15;9;4;1;10;1;5;5;;;;509
40168-6402;20130102;insucesso;3;1;2;2;31;1;;1;;;;4;;2;;1;;;;1;;9;;3;1;1;;;1;1;1;;;;;;;;2;2;;;;8;;;;2;1;1;;1;;;;;;;;6;1;;;;4;;2;2;;;;;;;2;;11;1;;;5;;;3;2;2;;;;;1;1;;1;;;;;;;43;1;1;4;1;1;15;;2;3;;3;1;;;;;1;1;1;1;2;6;;;4;1;4;2;2;;4;3;1;1;1;1;2;4;2;1;2;1;2;1;;;1;1;3;1;1;2;1;;;1;;;;;1;1;;;;;2;1;1;1;;2;1;274
40169-6400;20130102;SUCESSO;1;1;;;43;3;1;1;;1;;6;;1;;1;1;;;3;;13;;4;4;1;;;3;2;1;;;;;3;3;3;;1;1;;;1;;;;1;;1;;;1;1;1;4;1;;;2;;;;;1;;1;;;;;;;;;1;10;1;1;;1;;;1;1;;;;;;5;;;2;;3;;;;;34;2;;;;;7;;;6;;2;2;2;;2;2;2;2;1;;;8;;4;6;1;3;1;1;1;10;2;;;2;1;;3;1;;1;1;1;1;1;;;;1;1;1;;5;1;4;;;;;;5;4;;;;;6;3;3;3;;;;293
40188-6400;20130102;insucesso;;;;;15;1;1;;;;;2;1;1;;;;1;;;;6;1;2;1;1;1;;;;;;;;;;;;;1;1;;;;;;;;;;;;;;;;;;;3;;;;;;;;;;;2;;;;;;3;1;1;1;3;;;;;;;2;;;;;;;;;;;;;9;;;1;;1;3;;;1;;1;1;;;;;;;;;;1;;;1;;1;;;;3;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;76
40217-6030;20130101;insucesso;1;1;;;17;4;1;3;;;;;;;;;;;;;;8;;3;1;;;;1;1;1;;2;;;;;;;;;;;9;;;;3;2;1;1;1;;;;;1;;1;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;17;;1;1;;;6;;;4;;1;;;;1;1;2;1;1;1;;5;;1;4;;3;3;3;2;6;1;1;;;;;5;1;1;5;1;4;1;2;1;1;;1;1;1;;3;3;;;1;;;;;;1;1;;;1;;;;1;;;166
40270-6401;20130102;SUCESSO;2;2;;;49;5;2;11;2;;;3;;1;;;;;;;;15;;6;1;1;;1;;;;;1;;;1;;;;;;;;18;;;;2;;;;1;1;1;1;;1;;;7;1;;;;4;1;1;1;;;;;;;;;7;;;;4;;;3;;;;;;;;;;;;1;;;;;28;;1;2;;2;7;;;1;;1;1;1;;;;1;1;;;;4;;;4;;2;1;1;1;10;3;1;;;;;3;2;1;1;1;1;1;1;;1;1;2;2;2;;2;;;;;1;;;1;1;8;2;;;2;;1;1;1;;;270
40277-6590;20130201;insucesso;;;;;8;;;;;;;;;;;;;;;;;4;;3;3;3;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7;;;;;;4;;;3;;3;1;1;1;1;;1;;;;;2;;;1;;1;1;1;;1;;;;;;;1;;;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;54
40309-6590;20130201;SUCESSO;2;2;;;53;1;;7;;;;11;;6;;3;;;;2;;9;;3;2;2;;;9;9;8;2;;;;1;1;1;;1;1;3;3;11;;;;;;1;;4;2;2;2;;;;;17;4;1;1;;7;1;1;1;;;1;;;;4;3;24;;;;14;1;;5;1;1;;1;;;3;1;;5;2;1;;;;;50;1;1;8;;4;16;;3;8;1;6;3;1;;1;1;2;2;2;;;13;;1;13;1;10;4;1;1;14;2;;;;;;10;1;;4;;1;;1;;1;1;2;2;2;;5;;;1;;;;;1;1;5;;;;2;;1;1;1;;;477
40324-6401;20130102;insucesso;1;;1;;51;1;;4;;;;6;;4;;1;;;;;;14;1;4;2;;;1;3;3;1;;;1;;2;1;;;2;2;;;13;;;;;;1;;1;;;;1;1;;;24;;;;;11;;3;;;;1;;;;1;;28;2;;;13;;;7;3;;;;;;1;;;5;1;;;;;;37;;;3;;;8;;;3;;;;;;2;2;3;3;1;;;11;;;10;1;3;2;1;;29;3;1;1;2;2;1;9;2;1;6;1;2;1;;;4;2;1;;;;5;1;1;;1;3;3;2;4;3;;;;;5;;4;3;;;;416
40389-6895;20130201;SUCESSO;;;;;19;;;;;;;;;;;;;;;;;11;;6;;;;;;;;;;;;1;1;1;;;;;;1;;;;1;;;;;;;;;;;;3;;;;;;;;;;;;;;;;;4;;;;2;;;;;;;;;;;;;;;;1;;;;25;;;;;;6;;;;;;;;;;;;;;;;1;;;1;;;;;;6;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;2;2;;;;;2;;2;2;;1;;102
40390-6401;20130102;insucesso;;;;;9;;;1;1;;;1;;;;;;;;;;2;;2;;;;;;;;;;;;;;;;;;;;1;;;;1;;;;;;;;;;;;2;;;;;2;;1;1;;;;;;;;1;2;;;;2;;;2;1;1;;;;;1;1;;1;;;;;;;4;;;2;;1;3;;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;49
40392-6400;20130102;insucesso;1;;1;1;21;1;;;;;;;;;;;;;;;;10;;2;;;;;;;;;;;;;;;;1;1;;;2;1;1;1;1;1;;;;;;;;;;;1;;;;;;;;;;;;;;;;;3;2;;1;1;;;;;;;;;;;;;;;;;;;;29;;;1;;1;4;;1;1;;;;;;;;;;;;;3;1;;2;;1;;;;10;;;;;;;1;;;;;;;;;1;1;1;;;1;;;;;;;;;;;1;;;;1;;;;;;;115
40640-6402;20130102;SUCESSO;1;;1;1;17;1;;1;;;;;;;;;;;;;;7;;1;1;;;;2;2;2;1;;;;1;;;;;;;;2;;;;1;;;;;;;;;;;;10;;;;;2;;1;1;1;1;2;1;;;;;5;;;;2;;;2;1;1;1;;;;;;;;;;;;;;20;;;;;;6;;;4;;;;;;4;3;4;3;1;;;11;;2;11;;6;2;1;;28;3;2;;;;;11;2;2;5;1;3;1;1;;1;;1;;;1;;;;;;;;;1;1;;;;;1;;;;;;;216
40647-6400;20130102;insucesso;1;;1;1;31;1;;1;;1;;1;;;;;;;;;;8;1;3;1;;;1;2;2;;;;;;2;;;;1;1;;;2;1;1;1;1;1;;;;;;;;1;1;;5;;;;;2;;1;;;;;;;;;2;6;1;;1;2;;;;;;;;;;;;;1;1;1;;;;;34;2;2;2;;1;12;;;4;;2;1;1;1;;;4;2;1;;1;9;1;2;7;1;3;2;1;1;16;3;;;;;1;6;1;;2;1;1;1;1;;1;1;1;;;1;4;;;1;;;;;;;;;;;3;;;;;;;234
40720-6400;20130102;insucesso;1;;;;39;1;;1;;;;7;;5;2;1;;;;;;16;;5;1;1;;1;;;;;;1;;4;1;;;;;1;1;3;;;;;;1;1;1;;;;2;1;1;;19;4;1;;2;6;;3;2;;;2;1;;;;2;18;1;;1;12;2;;3;2;1;;2;1;;1;;1;1;;;1;1;;;31;;1;3;;2;8;;;2;;1;;;;2;2;3;2;1;;;3;;;3;1;1;;;;4;3;3;2;;;;2;2;2;;;;;;;;;1;1;;;7;2;2;1;;2;;2;1;1;;;;;4;;1;1;;;;299
40751-6402;20130102;insucesso;;;;;11;;;;;;;;;;;;;;;;;5;;;;;;;;;;;;;;1;;;;;;;;2;;;;;;;;;;;;;;;;2;;;;;;;;;;;2;;;;;;5;1;;;;;;;;;;;;;;;;1;;1;;;;;15;;;;;;1;;;1;;;;;;;;;;;;;2;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;1;;;;;;13;3;1;1;1;;;;1;;;74
40755-6401;20130102;insucesso;;;;;16;;;2;;;;1;;1;;;;;;;;6;;4;;;;1;;;;;;;;2;;;;;;1;1;9;;;;;;1;;1;;;;;;;;4;;;;;1;;1;;;;;;;;;;4;;;;2;;;1;1;;;;;;;;;;;;;;;;19;;;1;;;7;;1;1;;1;1;1;1;;;1;1;;;;4;;;4;1;3;;;;9;2;1;1;;;;4;;;;;;;;;;;;;;;2;;;;1;;;;;;18;6;3;1;2;1;;;1;;;159
40777-6400;20130102;SUCESSO;1;;1;1;34;;;;;;;2;;;;;;;;1;;13;2;2;1;;;1;1;1;1;1;;1;;;;;;;;;;1;1;1;1;1;;;;;;;;;;;;6;;;;;3;;1;1;;;2;;;;;1;6;1;;;4;;;2;;;;1;;;1;;;2;2;;;;;;25;3;;2;;2;9;;1;4;;1;1;1;;3;1;3;3;2;;;5;;2;5;;4;2;1;;5;2;2;;1;1;;4;2;2;2;2;1;1;;;1;;1;;;1;2;;;;;1;;;1;1;;;;;1;;1;1;;;;218
40890-6400;20130102;insucesso;1;;1;1;41;1;;1;;;;11;1;7;;1;;1;;;;18;1;6;2;;;;;;;;;;;1;;;;1;1;5;5;2;1;1;1;1;1;1;;;;;;1;;;;23;7;2;;1;3;;1;;;;2;1;;;1;2;19;1;;1;14;4;;2;;;;1;;;;;;1;1;1;;;;;32;2;;4;;3;14;;3;7;;2;1;1;1;2;2;4;3;1;1;;4;;1;3;1;1;1;1;;6;2;2;1;;;;1;1;1;1;1;1;1;;;;;1;;;1;3;;1;1;1;;;;;;3;1;;;2;1;;;1;;;333
40918-6402;20130102;insucesso;1;;1;;57;2;1;3;;;;5;;4;1;2;;;;1;;21;1;2;1;;;;7;5;;;;1;;;;;;2;1;1;1;11;;;;1;;1;;;;;;;2;;2;14;6;;;1;5;;3;1;;;1;1;;;;4;15;1;;1;12;4;;4;3;1;;;;;2;2;;;;;1;;1;1;59;4;1;2;;1;8;;1;3;;;;;;;;1;1;;;;16;;1;12;;;;;;38;5;2;;2;1;;4;1;;2;1;;;;;;;1;;;;5;1;;2;;2;;1;;;;;;;2;1;;;;;;403
40950-6030;20130101;insucesso;3;1;2;2;48;9;;2;1;;;3;;1;;1;;;;1;2;6;;;;;;;3;2;;;4;1;;;;;4;2;2;3;3;10;;;;1;;;1;;;;;7;1;1;;34;4;;;1;9;;5;4;;;5;4;;;1;5;23;2;1;;18;1;;7;4;3;;1;1;;2;2;2;;;;8;1;6;4;24;2;;;;;3;;;;;;;;;;;;;;;1;5;;;5;;1;1;;;13;2;;;2;1;;4;2;;3;2;1;;1;;1;1;3;1;1;2;10;2;6;;1;3;1;;1;;1;;;;4;1;1;;1;5;3;407
40960-6401;20130102;SUCESSO;1;1;;;20;;;5;1;1;;2;;1;;;;;;;;4;;1;;;;2;1;1;1;;;;;1;;;;;;;;9;;;;1;;2;;3;;;;;2;;;5;;;;;2;;2;2;1;;;;;;1;;5;;;;4;;;2;2;2;1;;;;;;;;;;;;;;12;;;1;;1;4;;;1;;1;1;1;;1;;3;2;2;;;6;;1;5;1;3;;;;5;1;;;;;;3;;;;;;;;;;;1;1;1;;;;;;;;;;2;2;;;;;3;;2;2;;;;158
40963-6400;20130102;insucesso;;;;;25;2;1;1;;;;4;2;2;1;1;;;;;;14;1;6;2;1;;2;1;1;1;;;1;;1;;;;1;1;;;2;;;;1;;;;1;;;;2;;;;3;2;1;;;1;;;;;;;;;;;1;7;5;;3;3;2;;1;;;;;;;;;;;;1;;;;;25;1;1;2;2;1;8;1;1;4;;1;;;;;;3;3;1;1;1;4;1;;3;1;2;2;1;1;6;2;1;1;1;1;;2;2;1;2;2;1;1;1;;;;;;;;2;1;2;;1;1;;1;2;2;;;;;3;1;2;2;;;;223
40983-6030;20130101;insucesso;1;;1;1;42;2;;5;1;1;1;8;;4;1;1;;1;;;1;8;;1;1;1;1;;;;;;;;;1;1;;1;2;2;;;14;;;;3;2;2;;2;;;;7;2;;1;16;2;1;;;5;;;;;;3;3;;;3;1;14;1;1;;8;1;;1;;;;3;3;;;;;2;;3;1;;1;1;28;1;2;1;;1;14;1;1;4;;4;3;3;3;3;3;3;3;1;1;2;7;1;1;5;;1;1;1;1;14;1;1;1;;;;3;1;1;3;1;1;1;1;1;2;2;1;;;1;8;;7;;1;1;;;5;2;6;2;;;4;;4;2;;1;1;377
40992-6400;20130102;insucesso;;;;;18;;;1;;1;1;2;;;;;;;;;2;3;1;;;;;;;;;;;;;1;;;1;;;;;5;;;;;;1;2;2;;;;;4;;3;4;;;;;2;;1;1;;;1;1;;;;;7;;;;3;;;1;;;;;;;;;1;2;1;1;3;;2;;12;;;2;;1;3;;;;;;;;;;;1;;;;2;4;;;3;;2;2;;;3;1;;;;;;2;1;;2;1;;;;;2;2;;;;;1;;;1;;;;;1;1;1;;;;4;;1;1;;1;1;138
41058-6590;20130201;SUCESSO;1;;1;1;52;2;1;1;;5;;10;;5;;2;;;;1;;14;1;7;4;3;;1;2;1;;;;;;2;2;1;;4;4;2;2;6;1;1;1;2;;;;;;;;3;7;;2;21;4;1;;;8;1;1;;;;;;;;1;3;29;4;;1;17;2;1;7;1;;;;;;4;2;;1;1;2;3;;3;2;44;;1;7;;4;17;;4;9;2;4;4;1;;;;3;3;2;;;11;;2;8;1;4;2;2;1;21;4;4;;1;1;;11;3;2;4;;2;;1;;2;2;1;;;1;9;2;3;1;1;2;2;1;4;2;;;;;3;;3;2;;;;506
41089-6400;20130102;SUCESSO;1;1;;;21;2;;3;;;;3;;1;;;;;;;;11;1;1;1;;;;1;1;;;;;;;;;;;;;;7;;;;1;;;;2;1;1;1;;;;;2;;;;;1;;;;;;;;;;1;1;6;;;;2;;;1;;;;;;;1;1;;2;1;;;;;;23;;4;1;;;5;;;3;;;;;;;;;;;;;3;;;1;;;;;;5;;;;;;;1;;;;;;;;;;;1;1;1;;2;;;;2;;;;1;1;;;;;1;;1;1;;;;138
41123-6400;20130102;insucesso;;;;;14;;;;;;;;;;;;;;;;1;5;;3;2;2;1;;1;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;;;1;;;;;;1;1;;;;;1;;;;1;;;;;;;1;1;;1;1;;;;;1;;;;9;3;;;;;5;;;3;;2;2;2;1;2;1;2;1;;;3;4;;1;2;;1;1;1;;2;;;;;;;1;;;1;;1;;;;1;1;;;;;1;;;;;;;;;;;;;;;;;;;;;100
41124-6401;20130102;insucesso;;;;;6;1;;;;2;1;1;;1;;1;;;;;;2;;1;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;2;1;1;1;;;;;1;;;;;;;;;;1;;1;;;;1;;;1;;;;;;;;;;;;;;;;;3;;1;;;;2;1;;;;;;;;1;1;1;1;1;1;;2;;;2;;2;2;1;;2;2;1;;;;;2;2;1;2;2;1;1;;;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;68
41126-6400;20130102;SUCESSO;1;1;;;31;2;2;3;;;;4;;;;;;;;2;;9;;1;1;;;1;1;1;1;1;1;;;1;;;;;;;;4;;;;;;2;;2;1;1;1;;;;;5;;;;;3;;1;;;;;;;;;;6;;;;;;;;;;;;;;3;;;2;1;2;;;;;26;2;1;1;;;12;;1;7;1;4;3;1;;3;;3;1;1;;;5;;;4;1;2;2;2;;8;2;;;1;1;;3;1;;2;;2;;;;;;1;1;1;;3;;;2;;;;;1;1;;;;;5;;1;1;;;;218
41128-6030;20130101;insucesso;1;1;;;32;3;1;2;1;1;;4;;1;;;;;;;;8;1;2;1;1;1;2;3;2;1;;1;;;2;;;;;;;;5;;;;2;1;;;;1;1;1;2;1;1;;7;1;;;1;1;;;;;;1;;;;;;11;1;;;4;1;;1;;;;;;;2;1;;2;1;1;;;;;30;;2;2;;1;12;;1;3;;2;2;1;1;1;;4;2;1;1;;14;1;1;10;2;6;4;2;1;19;6;3;;1;1;;9;1;;6;;3;;2;1;3;3;1;1;1;;5;1;2;;;1;;1;;;;;;;6;1;;;;;;308
41132-6400;20130102;insucesso;1;1;;;41;3;;;;4;1;2;2;;;;;;;;3;14;1;;;;;;1;;;;;;;2;;;;;;;;4;;;;2;2;1;1;;1;1;1;;7;4;1;4;1;1;;;;;;;;;1;;;1;;;6;2;;2;3;1;;;;;;1;;;;;1;;;3;3;;3;2;38;;;1;1;1;3;;;;;;;;;1;;2;;;;5;4;2;;1;;;;;;3;;;;;;;;;;;;;;;;3;;1;1;1;;4;;;2;;1;1;;;;4;1;1;1;2;;;;1;;;222
41138-6030;20130101;insucesso;;;;;20;2;1;4;;;;;;;;;;;;;;6;;3;2;2;1;2;;;;;;;;2;2;;1;;;;;8;;;;1;;;;1;;;;;;;;4;;;;;1;;;;;;1;;;;;;4;1;;;2;;;1;;;;;;;1;1;;;;;;;;;15;;;;;;9;;;6;;4;2;1;;2;;6;3;2;1;;7;;3;4;;3;2;;;14;1;;;;;;5;;;2;;;;;;;;;;;;;;;;;;;;5;4;;;;;5;;4;3;;1;;188
41258-6590;20130201;SUCESSO;1;1;;;11;1;;;;;;2;1;1;;;;;;;;5;;2;;;;;;;;;;2;;;;;;;;;;2;;;;;;;;;1;1;1;;;;;5;;;;;3;;2;1;;;;;;;1;;6;1;;;5;;;3;2;1;;;;;;;;;;;;;;;15;1;1;;;;3;;;1;;1;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;;1;;;;1;3;1;;1;1;;;;;2;;1;1;;;;101
41260-6400;20130102;insucesso;1;;1;1;21;;;3;1;;;2;;1;;1;;;;;;5;;2;1;1;1;;;;;;;;;2;1;;;;;;;6;;;;2;;;;1;;;;;;;;2;;;;;2;;1;;;;;;;;;;4;;;;1;;;1;;;;;;;;;;;;;;;;;9;;1;;;;2;1;;1;;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;1;;;;;;;;;1;;;;;;2;;1;;;;;89
41273-6400;20130102;insucesso;1;;1;1;22;2;;;;;;;;;;;;;;;;2;;;;;;;1;1;1;;;;;1;;;;;;;;2;1;1;1;1;;;;;;;;;;;;1;;;;;;;;;;;1;1;;;;;2;1;;;1;;;;;;;;;;1;;;;;;;;;;21;;;;;;2;;;1;;;;;;;;;;;;;1;;;1;;1;1;1;1;1;1;;;1;1;;1;1;;1;1;1;1;1;;;;1;;;1;;;;;;;;;;;;;;;3;;;;;;;93
41281-6401;20130102;SUCESSO;1;;1;1;66;2;;1;;;;34;3;24;;3;3;7;5;1;1;10;2;4;2;1;;1;6;5;1;;;9;3;4;2;2;;5;5;7;7;4;1;1;1;1;;;;;;;;3;;;;41;8;4;4;1;9;1;6;3;1;1;16;8;4;;;6;50;11;5;4;30;3;2;5;5;3;1;11;7;4;2;;;;;8;3;;2;2;14;;1;5;;3;7;;3;3;2;2;2;2;;3;3;4;4;2;;;11;;1;10;;3;2;1;1;11;3;1;;1;1;;4;2;1;2;1;1;1;1;;;;1;;;1;24;5;3;1;3;12;9;3;7;6;;;;;7;1;5;5;;;;723
41289-6400;20130102;SUCESSO;1;;1;;35;2;1;2;;;;2;;1;;1;;;;1;;10;;4;2;1;;1;1;1;1;1;;;;;;;;;;;;4;1;1;;;;3;;1;;;;;;;;2;;;;;1;;;;;;;;;;2;;4;;;;2;;;1;;;;;;;1;;;1;1;;;;;;21;1;;2;;1;6;;2;3;1;2;1;1;;1;;2;1;1;;;5;;;4;;2;1;;;12;;;;;;;5;;;2;;;;;;1;;1;;;;;;;;;;;;1;1;;;;;1;;1;1;;;;178
41292-6400;20130102;insucesso;1;;;;13;1;;1;;;;4;;1;;1;;;;1;;5;1;1;;;;;;;;;;;;;;;;1;1;;;2;;;;;;;;1;;;;;;;;2;1;;;1;1;;;;;;;;;;;;7;;;;1;;;1;;;;;;;1;;1;1;1;1;1;;;;12;;1;3;;;3;;;1;;;;;;;;;;;;;1;;;1;1;;;;;3;1;;;;;;1;;;;;;;;;;;1;1;;;1;;;1;;;;;;;;;;;;;;;;;;87
41292-6895;20130201;insucesso;;;;;4;;;;;;;1;;;;;;;;;;2;;1;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;1;;;;;;;7;;;1;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;1;;;;;;;22
41299-6401;20130102;SUCESSO;1;;1;1;19;1;;1;;;;1;;;;;;;;;;7;;2;2;;;;;;;;1;;;2;;;;;;;;5;1;1;1;;;;;3;;;;;;;;4;;;;;1;;;;;;;;;;;;3;;;;1;;;;;;;;;;;;;;;;;;;;21;;2;;;;4;;;3;;1;;;;;;;;;;;1;;;1;;;;;;1;;;;;;;;;;;;;;;;;;1;;;1;3;;;;;;;;;;8;1;;;2;;;;1;;;110
41314-6401;20130102;insucesso;1;;1;1;46;;;5;;;;1;;;;;;;;;;15;1;2;;;;1;3;2;1;;6;1;;2;;;;;;;;8;1;1;;;;1;;;;;;;1;;;6;;;;;2;;1;1;;;;;;;1;2;7;;;;4;;;;;;;;;;;;;1;;;;;;;26;;;2;;1;5;;;1;;1;;;;;;1;1;;;;9;;;9;1;2;;;;16;3;;;1;;;3;;;;;;;;;;;1;;;1;17;2;;;8;7;7;3;;;10;;;;3;;;;2;;;269
41322-6400;20130102;SUCESSO;1;;1;1;33;2;;2;;;;;;;;;;;;;;9;;2;2;;;;4;2;1;1;;1;;1;1;1;;;;;;2;;;;1;;;;;;;;;;;;5;;;;;;;;;;;;;;;1;;5;;;;3;;;;;;;;;;;;;1;;;;;;;30;;;1;;1;6;;;3;;;;;;1;1;1;1;1;;;11;;2;6;1;2;2;;;24;3;2;;1;;;3;;;2;;;;;;;;1;;;1;1;;;1;;1;;;1;1;;;;;1;;1;1;;;;198
41365-6401;20130102;insucesso;;;;;24;4;2;3;;1;;5;;3;;2;;;;;;9;;5;3;2;1;1;3;3;1;;;;;;;;;;;;;9;;;;3;;;;;;;;;2;1;;6;;;;;2;;2;;;;;;;;1;1;8;1;;;5;;;2;2;;;;;;;;;1;1;1;;;;;20;2;1;1;1;;10;;1;5;;2;1;;;;;3;3;;;1;7;1;1;7;2;3;3;3;2;17;4;2;1;2;2;;5;4;2;4;3;4;2;2;2;4;3;;;;;2;;;1;;;;;1;1;;;;;3;;1;1;;;;273
41425-6402;20130102;insucesso;2;1;1;1;29;;;2;;;;5;;1;;;;;;;1;13;;3;;;;1;1;1;;;;;;;;;;1;1;;;6;;;;;;;;;;;;;1;1;;8;3;;;2;2;;;;;;4;3;;;;;11;;;;8;3;;1;;;;3;2;;;;;1;;2;1;;1;1;39;;;;;;14;;;3;;2;2;1;;2;2;5;5;2;2;;10;;1;9;2;4;3;;;21;5;2;1;1;1;;8;2;;5;1;1;;;;3;3;2;1;1;1;2;;;1;;;;;;;;;;;;;;;;1;;299
41425-6895;20130201;insucesso;1;;1;1;10;;;2;;;;;;;;;;;;;;4;;1;1;;;1;;;;;;;;;;;;;;;;3;;;;1;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;15;;;;;;7;;;3;;2;1;1;;1;1;2;2;1;1;1;3;;;3;2;1;1;1;1;3;2;1;1;;;1;1;;;1;;1;;1;1;2;2;1;;;1;;;;;;;;;;;;;;;;;;;;;;97
41483-6590;20130201;insucesso;;;;;72;7;1;3;2;;;20;;10;;4;;1;;2;;13;2;6;4;2;1;1;4;3;1;;;;;3;2;;;;;;;6;;;;4;;;;1;;;;2;;;;15;3;;;;6;;2;;;;2;2;;;;2;24;2;;1;14;2;;6;2;;;2;2;;2;1;;3;2;1;;;;;22;2;1;3;1;1;11;1;1;6;;4;2;1;1;4;3;6;6;4;3;;12;;3;11;1;7;5;3;1;12;4;2;1;;;;7;3;2;5;2;3;;1;1;2;1;;;;;9;1;2;;7;1;;;3;2;13;1;1;;6;;3;2;1;;;497
